case_id,t1n_mean,t1n_std,t1n_min,t1n_max,t1n_skew,t1n_kurtosis,t1n_contrast,t1n_energy,t1n_homogeneity,t1n_correlation,t1n_volume,t1c_mean,t1c_std,t1c_min,t1c_max,t1c_skew,t1c_kurtosis,t1c_p10,t1c_p90,t1c_contrast,t1c_energy,t1c_homogeneity,t1c_correlation,t2w_mean,t2w_std,t2w_min,t2w_max,t2w_skew,t2w_kurtosis,t2w_p10,t2w_contrast,t2w_energy,t2w_homogeneity,t2w_correlation,t2f_mean,t2f_std,t2f_min,t2f_max,t2f_skew,t2f_kurtosis,t2f_p10,t2f_contrast,t2f_energy,t2f_correlation
BraTS-GLI-00094-000,2.2041239738464355,0.2813168466091156,1.2695494890213013,6.9812331199646,3.552945916059169,28.401313936653946,1.17883114117285,0.1244728714227676,0.8003309889719432,0.7553172408522731,60562.0,1.614170789718628,0.7551021575927734,0.2221834808588028,6.897711753845215,1.1328214264237646,1.599085324170657,0.8139467239379883,2.6221883296966557,2.360273147930912,0.0443116053938865,0.7212793818172011,0.9047142393650226,3.583894729614258,1.3892652988433838,-0.3801983594894409,6.478881359100342,0.1579297027879966,-1.1831071613682391,1.959362864494324,4.703329449686407,0.0166911818087101,0.6200095257707856,0.9405137949482214,3.7378859519958496,0.7191449403762817,0.067022681236267,5.394235610961914,-0.8169393050260741,0.7503149417443726,2.7629919052124023,3.2071133429344627,0.0240578949451446,0.9089155573651496
BraTS-GLI-01205-000,2.4276139736175537,0.4345635175704956,0.5996342897415161,4.596170425415039,0.0569924678782603,0.7820749796042739,5.046899191587727,0.0168436653912067,0.5618723263845076,0.7791460866546039,3624.0,3.3691580295562744,1.2359392642974854,0.2611620426177978,9.485384941101074,1.1172373430849114,1.6048011861190945,2.157478094100952,4.987052631378169,8.581868694491277,0.0195781197398901,0.5315608156527416,0.752519717539748,2.0443389415740967,0.7296298742294312,-0.39686980843544,5.304513454437256,0.1543599512315898,0.6914280635523999,1.2589211463928225,8.207176036979945,0.0148962968960404,0.5267553171808652,0.7403151404900001,4.017221927642822,1.384448766708374,0.2284454554319381,8.850908279418945,0.5063194365394269,-0.4867068681140529,2.507004737854004,9.761861399718327,0.0092726340517401,0.8028785068172524
BraTS-GLI-00589-000,3.2217042446136475,0.6198318004608154,1.195088028907776,5.406452178955078,0.677847176699219,-0.222955864187579,1.467998498603265,0.0248076356947422,0.7423858062478446,0.9648795362985652,12759.0,4.012853622436523,1.2725274562835691,1.5356639623641968,11.22666358947754,1.182981665035831,1.7414827938350923,2.576668262481689,5.8177337646484375,2.427657831740362,0.0318684913218021,0.6882187998944416,0.9271114681219542,4.2493085861206055,0.8476351499557495,1.8949549198150637,6.833274364471436,0.0870140887156725,-0.7841690799363308,3.169290781021118,3.0864471973218315,0.011710787191987,0.6142215751559021,0.9456801406618132,4.628851890563965,0.588937520980835,1.8638685941696167,6.735978603363037,0.2407278259592813,-0.0257513389532659,3.9051934242248536,3.0918983645278786,0.0148497316986322,0.8906620920384062
BraTS-GLI-00048-000,2.112898826599121,0.2132970690727234,0.0614509806036949,4.252289772033691,0.3821651193460257,4.867634613974679,1.0210911647227476,0.0799580663442611,0.7626953514855064,0.8016540857140397,3399.0,1.949653506278992,0.999940812587738,0.17605721950531,8.323413848876953,2.05479675879423,5.028759023150188,1.0689624547958374,3.289137363433838,3.690304673681567,0.0419335588812828,0.670261332265233,0.8732569184952615,2.882829427719116,0.9177993535995485,-0.3312461376190185,6.774751663208008,0.4279290609216564,-0.6080493140737824,1.7841734886169434,2.5899031572225795,0.0203401260077953,0.6625276983203978,0.9196592626667408,4.426631450653076,1.1964013576507568,-0.0477570444345474,6.842761993408203,-0.1444038036589507,-1.166487151189824,2.796052932739258,3.2442725421051364,0.0121842194348573,0.9441799518191673
BraTS-GLI-00499-000,2.033945322036743,0.3919281661510467,0.908051371574402,3.3138816356658936,0.3316039509085684,-0.3572828284260141,4.734633038568063,0.0094916615635156,0.5518089091834054,0.9074069144219374,18960.0,2.4129016399383545,1.03291916847229,0.6097158789634705,6.9076924324035645,1.1770416650234763,0.634489421621141,1.4527431726455688,4.085798740386963,7.289997705072892,0.0280018877238035,0.581502328168595,0.859461229073788,2.404425859451294,0.5479258298873901,-0.2754884362220764,6.030381679534912,-0.1212444233487271,0.0897022498577775,1.700737714767456,2.497030929162065,0.027514548972249,0.6595511000278859,0.829842126422392,3.212921142578125,0.7349375486373901,-0.0549435541033744,6.273045539855957,-0.1009337232490491,0.3964480373181085,2.283856153488159,2.678121328997804,0.0191016551107168,0.8973939555984629
BraTS-GLI-01354-000,2.298884868621826,0.4051625430583954,0.3828844130039215,6.4438090324401855,1.4550457252310205,7.54470411029202,1.6547305943313404,0.04173544049263,0.6549529542643494,0.8109405397718552,6417.0,2.357576608657837,0.96036958694458,0.5153647661209106,8.02624225616455,2.224864726136426,5.272286544443775,1.6086421012878418,3.659309148788452,5.103835799665831,0.035837210714817,0.5962113895392016,0.8384982043647319,2.7645304203033447,0.747385561466217,-0.0006225955439731,5.699253559112549,0.112652284484887,0.1169690523038706,1.9122172594070437,4.454837783254334,0.0129831787198781,0.5653875112399708,0.8656597035518553,4.407408714294434,1.3960776329040527,-0.405644416809082,11.59321117401123,0.1318591242467522,0.6407055818190659,2.943222761154175,3.6814446821517777,0.0169573873281478,0.8592315666488181
BraTS-GLI-01039-000,2.0973763465881348,0.385217010974884,0.1439948827028274,3.6227872371673584,0.2077876042997447,0.3677071542460379,6.934042412787676,0.0120847076177597,0.4907165674745009,0.7072688302504847,787.0,3.3349621295928955,1.074882745742798,0.5877332091331482,6.735138416290283,0.3916354220391912,-0.7107697459191185,2.0354154109954834,4.903505182266238,10.034718031994998,0.0063785221427679,0.4493561248489636,0.8297788747577585,2.399737596511841,0.5581282377243042,0.1340612918138504,5.001288414001465,-0.0159503484488169,-0.2423126205087591,1.668681263923645,5.879122351296246,0.0133419092744588,0.5394221636861439,0.7684298448363476,4.144384860992432,1.0436224937438965,0.2025658190250396,7.942756175994873,0.0977927007655847,-0.2478085840811767,2.9030745029449463,8.879122343845665,0.0082901669666171,0.747002835804768
BraTS-GLI-01174-000,2.362389326095581,0.7972912192344666,-0.3202881217002868,6.7572922706604,-0.9284077881514068,3.239717884186959,1.7116954694092783,0.0588620752096176,0.7298949902296281,0.9300088648099653,24630.0,2.9714365005493164,1.0894196033477783,-0.3159803450107574,8.37537670135498,-1.0075352116945555,1.4865682326745286,1.4576246738433838,4.11456823348999,2.1788281242834278,0.0245887879282236,0.6448064289681521,0.9279318577789848,2.643613338470459,1.4540510177612305,-0.3771530985832214,9.903099060058594,0.7263888012567676,0.6872245005142279,1.241485357284546,2.415133389206858,0.0223013628274202,0.6512108999607241,0.9371099947758336,2.926933526992798,1.19166362285614,-0.3570228517055511,8.72550106048584,-0.1974836663999877,1.002980642486656,1.7218925952911377,2.0077458025662054,0.028838999569416,0.9394392010987982
BraTS-GLI-00068-000,2.5416290760040283,0.2743606269359588,1.229948878288269,3.403223752975464,-0.1317530834805804,-0.0501687084358661,2.871256095364515,0.0153022874146699,0.6029514233634191,0.9067147123115978,5068.0,2.4959185123443604,1.0527695417404177,0.7655404210090637,10.871639251708984,1.8875024383177377,4.705396729376387,1.5656906366348269,4.073724746704102,1.3488857911270316,0.0640722438693046,0.7633888587389837,0.9358349704425408,3.295869827270508,0.7379659414291382,0.914005696773529,7.959829330444336,0.2193275888606748,-0.5355305529635772,2.358772039413452,2.77575195899135,0.0184002686291933,0.6164792551552813,0.8695220779833445,4.007602214813232,0.8090080618858337,0.1123571246862411,6.022054195404053,-0.1885490040088619,-0.4629096517683377,2.956992626190185,3.5799834618574096,0.0115348938852548,0.9011125148844736
BraTS-GLI-01412-000,2.27066421508789,0.2571525573730469,0.9732433557510376,3.293297052383423,0.1257350197679837,0.3169254677013371,2.4536948965105694,0.0224018394947052,0.6495086356865531,0.8969903277154672,1106.0,2.2218573093414307,0.6001574993133545,0.5955871939659119,5.398274421691895,1.688294531895713,3.4534779625883125,1.6527824401855469,2.921416759490967,2.5813510901789414,0.0297138933092355,0.6400239628251576,0.9144295458646424,3.193202018737793,0.6762630343437195,1.196838617324829,4.904423713684082,-0.1236377660824591,-0.741162251679806,2.277714490890503,7.1667300931949285,0.0065881973132491,0.5025536133553735,0.8883381799813479,3.8416616916656494,0.5618388056755066,1.2092220783233645,5.257683753967285,-0.3578543887751634,-0.2008087726158285,3.0868842601776123,4.471503340959316,0.0132873114198446,0.8796094536319179
BraTS-GLI-00281-000,2.2609336376190186,0.2972914576530456,-0.4219103753566742,3.21830415725708,-1.406842457834959,8.816351406633554,1.30743642537891,0.0420213639736175,0.7193756083378045,0.899192337651836,6321.0,2.150054931640625,0.7069596648216248,0.7394135594367981,6.124244689941406,2.3472390226988487,6.655282282803213,1.5656059980392456,2.887513875961304,2.9625331213946997,0.0284263547509908,0.6013075847477497,0.911163830553597,3.301531791687012,0.8783193230628967,-0.3687819242477417,6.870656490325928,0.0824297975770296,-0.4661206074210691,2.1700758934021,2.136288966989923,0.0189430005848407,0.6597253961465375,0.9248502687109,4.442009449005127,0.8014423847198486,0.8148884177207947,8.90927505493164,0.6248292533660801,2.074799300565576,3.394418239593506,2.112408893630345,0.0305979028344154,0.8889209605349244
BraTS-GLI-00517-000,2.1130411624908447,0.3281607031822204,0.4616191387176513,3.399357318878174,-0.0682460125290374,0.0485369334864205,2.206713740453779,0.0258770529180765,0.6894278746777932,0.9088092387253052,321.0,1.8498436212539675,0.7930340766906738,0.6180960536003113,8.834929466247559,3.0372299412268515,10.973413738225526,1.2736107110977173,2.363511323928833,0.7910562898305216,0.1127124801278114,0.8230686808766621,0.956228781858714,3.6317663192749023,1.111392617225647,0.3488475680351257,8.204488754272461,0.0629306707458042,-0.9910928070929584,2.165750741958618,2.958465111471014,0.0139159336686134,0.6218438525810331,0.9233033088126794,4.477457523345947,1.3374602794647217,0.0750158801674842,7.590720653533935,-0.0938392886289093,-1.013006639520562,2.679964542388916,2.97076500233743,0.0117954714223742,0.9513322572286508
BraTS-GLI-01451-000,2.5362231731414795,0.4983486235141754,0.6235783100128174,4.67188835144043,0.6720433366726108,1.2111512554630366,3.5802139294100925,0.0251963697373867,0.6492577979797225,0.8777732392294582,460.0,3.0701847076416016,0.9964957237243652,0.3224660754203796,7.158881664276123,0.7471407870498705,-0.369691161784909,2.05320405960083,4.562774658203125,4.327566338808538,0.0217101220041513,0.6068439322963805,0.8945618484803904,2.752678394317627,0.8069385290145874,0.8624030947685242,6.8325371742248535,1.8140104410149056,4.0500565504847605,2.019468069076538,4.665303572888661,0.0240899845957756,0.6107908753831651,0.8675144436859745,4.017594337463379,2.2856316566467285,0.4799304902553558,16.234094619750977,2.547989888522292,6.6103616785863135,2.4789481163024902,2.2959526232843928,0.0550432465970516,0.943517336063016
BraTS-GLI-00176-000,2.0107433795928955,0.4612014591693878,0.3334833979606628,3.9702236652374263,-0.2498285332090047,-0.5161575758560892,4.694610554341125,0.0113171674311161,0.5189696919626515,0.8488594910293182,32628.0,2.1172568798065186,1.2149189710617063,0.1801637262105941,12.26394748687744,1.839003907325918,4.472471935470505,0.9559850692749025,3.890931844711304,2.8392214885498106,0.0529455058276653,0.6787587636965224,0.8553269826928086,3.17672061920166,1.173668622970581,-0.3887649774551391,6.649886131286621,0.4753972601271557,-0.0546601950262073,1.9239346981048584,5.385337791072743,0.0117113599553704,0.5750143917204797,0.8993944823757427,4.725680828094482,1.4673317670822144,-0.3795391619205475,13.132068634033203,0.2374929315099821,1.888798977192257,3.095243453979492,4.497814685400954,0.0211524702608585,0.8029576063729779
BraTS-GLI-01092-000,2.143074750900269,0.3147417306900024,1.3310986757278442,3.296229362487793,0.4968170955817834,-0.4665780192670126,5.334021405069507,0.0101788518950343,0.5336282089135961,0.8917635829301608,18458.0,2.4973950386047363,1.743466854095459,0.1272822171449661,9.731826782226562,1.5997418926404754,1.395124269326514,1.157334804534912,5.7647318840026855,4.957984182783548,0.0376436747610569,0.6166296019702548,0.9220265987695474,3.595133781433105,0.5324664115905762,1.390166997909546,5.283566474914551,-0.1854680231465943,-0.3280902817863689,2.827087879180908,3.140223639951728,0.0138796083629131,0.5870929989461673,0.9129056010448056,4.212906837463379,0.985001266002655,1.241773009300232,8.91075325012207,0.9866115157850456,0.4849523677686891,3.187633752822876,3.242983682335762,0.0247147176414728,0.8981598674575036
BraTS-GLI-01465-000,2.1248390674591064,0.2142843902111053,1.0260398387908936,3.822105646133423,-0.2219267826710205,0.0335701795866905,0.9383453057284896,0.0544395931065082,0.7976214315215365,0.9178540756098396,2506.0,2.539768934249878,2.0321297645568848,0.2270677089691162,12.551249504089355,2.1261967454740573,3.2207443045253603,1.4061466455459597,6.543561935424805,2.264146680725389,0.1712527126073837,0.7713474017154062,0.956699331876583,3.7447378635406494,0.7781530618667603,1.123546481132507,6.784329891204834,-0.4022944940148436,-0.2450450796561964,2.590771436691284,4.221373050391321,0.014414089731872,0.5820142115605409,0.884443283615287,4.507909774780273,0.8384888172149658,1.0531541109085083,6.216442584991455,-0.2195298690739777,-1.038218085519298,3.331075429916382,3.8926148402129,0.0118921184912323,0.9235378965558017
BraTS-GLI-00403-000,2.3785111904144287,0.3158181011676788,1.0107609033584597,3.183215379714966,-0.4415946744493317,-0.4310906662422464,4.299817142007669,0.0146299619227647,0.6059870635354612,0.894848930994889,4064.0,2.879694700241089,1.1568913459777832,0.189436987042427,6.474732398986816,0.6805328875834524,-0.0852957071688531,1.7317112684249878,4.689497470855713,6.9030243261149735,0.0131482239812612,0.5420026709111385,0.8942287066080825,3.406572103500366,0.968010663986206,1.5522165298461914,6.759681224822998,1.094503123621028,1.1002608216047527,2.338492155075073,4.869208032250754,0.0102709047496318,0.5535917231525521,0.9269307765944904,4.1744384765625,0.6234346628189087,1.668801188468933,5.90933084487915,0.3244904695934998,-0.6399948779747544,3.393762588500977,4.052890695817041,0.01209766138345,0.9026554060028366
BraTS-GLI-00581-000,2.452237606048584,0.3895926773548126,0.358489453792572,4.423021793365479,0.1694008654991068,-0.4405831486520721,1.0157375089647758,0.0368868596851825,0.7676115810357929,0.9428768528475868,16741.0,2.7143454551696777,1.125524401664734,0.4993363618850708,8.010531425476074,1.0317742746891152,0.3752909803263309,1.5660150051116943,4.499381065368652,4.568796546138401,0.0198076553642749,0.5922564057942922,0.8945115459290117,3.062634229660034,0.808893620967865,0.126000240445137,5.829997539520264,0.1555597368787362,-0.6964912711268889,2.030709743499756,3.892834700248386,0.0111077912151813,0.5617261043266646,0.8996661990400764,3.589587926864624,0.7109662294387817,-0.2462811321020126,7.387976169586182,0.0858008764597478,0.6500288843498279,2.8074216842651367,2.4391913895333346,0.0228343959897756,0.8548626497923616
BraTS-GLI-00431-000,2.4715025424957275,0.3023183345794678,1.2865445613861084,3.4744458198547363,-0.4160283307109276,0.4691031598815813,8.614355146477465,0.0076812664046883,0.4355285705942212,0.7658581191815963,471.0,2.8858091831207275,0.8526288270950317,0.751391589641571,7.213900089263916,1.6341220409381374,2.603231053123133,2.191643238067627,4.277524948120117,4.591592793120071,0.0294162202626466,0.5703531394446296,0.8635806680687975,2.0873830318450928,0.6042666435241699,0.9959692358970642,5.805930614471436,3.0691727499379797,12.259223110485532,1.5863735675811768,3.769116398936603,0.0338495150208473,0.6285081818476509,0.8764667274921848,3.927049160003662,0.8514546155929565,-0.3098857700824737,8.147052764892578,1.3078145271001846,1.9072742742950977,3.1226367950439453,3.85896482859971,0.0287399999797344,0.8050304974996031
BraTS-GLI-00597-000,1.802961349487305,0.3165382444858551,0.6059624552726746,3.144450187683105,0.3831790164748229,0.1356107785984264,3.5173651841869287,0.0155563466250896,0.5950924942496043,0.8829581587078431,2958.0,1.4906702041625977,0.4038589298725128,0.2216740846633911,5.462441921234131,0.3234500809038183,0.1148328515055072,0.9657444953918456,2.034309864044189,1.0109487185036414,0.0430865921080112,0.744210410810558,0.9128663258962232,3.0335006713867188,0.5723704099655151,1.056069254875183,5.723777770996094,0.2035883191547253,0.7969417556670217,2.31386947631836,2.177140085468636,0.0222768820822238,0.6745005135319022,0.9250192272516196,3.0478262901306152,0.3853321075439453,1.224223256111145,4.161161422729492,-0.4938154893573382,0.9913659437571244,2.5895354747772217,2.8132479493506253,0.0175988096743822,0.9154290964354485
BraTS-GLI-01138-000,2.4120190143585205,0.33284392952919,-0.1948147118091583,3.609338998794556,-0.3125435757314135,0.8086510873665214,3.558429156801594,0.0204135477542877,0.5729715323572008,0.7613928761056034,3613.0,2.2727508544921875,0.7744736075401306,0.1780358999967575,9.151863098144531,3.092906432336229,11.513416138770989,1.7307441234588623,2.7875301837921143,1.9838695123899013,0.0979019477963447,0.7248513620329047,0.8631817592956958,2.607616186141968,0.5449673533439636,0.0791413709521293,5.719865322113037,1.010284834179226,2.1817246170671245,2.030451774597168,2.498620373623453,0.027212593704462,0.6311390140803244,0.8619307363228613,3.820889711380005,0.967542827129364,-0.3223230838775635,8.294346809387207,0.6337530022480444,0.4111601690618731,2.7519659996032715,3.105955528561936,0.0183749701827764,0.8729113205376031
BraTS-GLI-00444-000,2.4807190895080566,0.286211222410202,0.9510202407836914,5.350767135620117,1.0610406414051117,8.507737416522074,2.9638407014135737,0.039596002548933,0.582882098352754,0.6413979898029897,9.0,3.671420335769653,0.9383813142776488,0.9733617305755616,7.024933338165283,0.3801048885656654,-0.4946757399839643,2.523390769958496,4.984062194824219,6.976985065215558,0.0080133834853768,0.4937974017322856,0.849673286651645,2.6424753665924072,0.6347902417182922,0.0837544724345207,5.14430046081543,0.2555616401975075,-0.1328711071762063,1.889209508895874,5.5314439182620845,0.0129296071827411,0.552936568418708,0.8182168733869535,3.612264633178711,0.5681663155555725,0.1869157701730728,8.09327220916748,-0.0145634814222876,0.4975267626136248,2.9310736656188965,2.49357439357118,0.0286272931843996,0.7526072697552105
BraTS-GLI-00494-000,2.032632112503052,0.5900056958198547,-0.1927285492420196,6.728231906890869,-0.066424243444046,0.3929020490703934,2.223368077051873,0.0317934341728687,0.6918713601125712,0.8427841716612962,22075.0,1.994487166404724,0.9156859517097472,-0.2505450248718261,8.630974769592285,1.9089642994092757,5.216465449139033,1.1289252042770386,2.974517583847046,3.129275197091374,0.0498433522880077,0.7084872311947288,0.8479860327593293,1.9401170015335083,0.680433988571167,-0.3149264752864837,5.760528087615967,0.7970385225258024,0.3381390284982823,1.2123805284500122,2.9449150928030576,0.0292498860508203,0.6788342983465245,0.8787353296864497,2.889460563659668,0.7079820036888123,-0.3281715810298919,6.010922431945801,-0.0630170192697793,0.7480810086008742,2.075601816177368,2.798868935190057,0.0222106482833623,0.8840563059560387
